"id","BAorHigher","Variable","Value"
"12121",70.8,"High school graduate (includes equivalency)",54.8
"12123",75.2,"High school graduate (includes equivalency)",36
"12125",62.6,"High school graduate (includes equivalency)",38.7
"12127",76.3,"High school graduate (includes equivalency)",60.4
"12129",80.2,"High school graduate (includes equivalency)",53.3
"12131",77.2,"High school graduate (includes equivalency)",57
"12133",72.4,"High school graduate (includes equivalency)",47.7
"13001",76.3,"High school graduate (includes equivalency)",60.1
"13003",84,"High school graduate (includes equivalency)",67.1
"13005",83.5,"High school graduate (includes equivalency)",59.7
"13007",82.5,"High school graduate (includes equivalency)",62.8
"13009",77.6,"High school graduate (includes equivalency)",51.9
"13011",84.7,"High school graduate (includes equivalency)",67.3
"13013",83.2,"High school graduate (includes equivalency)",68.5
"13015",82.9,"High school graduate (includes equivalency)",65.6
"13017",70,"High school graduate (includes equivalency)",54.6
"13019",76.4,"High school graduate (includes equivalency)",49.7
"13021",80.9,"High school graduate (includes equivalency)",54
"13023",77.7,"High school graduate (includes equivalency)",62.6
"13025",81.8,"High school graduate (includes equivalency)",58.7
"13027",70.8,"High school graduate (includes equivalency)",63.6
"13029",77.7,"High school graduate (includes equivalency)",62
"13031",81.8,"High school graduate (includes equivalency)",65.4
"13033",76,"High school graduate (includes equivalency)",66.6
"13035",77.1,"High school graduate (includes equivalency)",61
"13037",65.8,"High school graduate (includes equivalency)",31.5
"13039",71.8,"High school graduate (includes equivalency)",66.1
"13043",71,"High school graduate (includes equivalency)",59.1
"13045",82.6,"High school graduate (includes equivalency)",61.2
"13047",85.9,"High school graduate (includes equivalency)",63.6
"13049",77.4,"High school graduate (includes equivalency)",58.6
"13051",80.4,"High school graduate (includes equivalency)",63.8
"13053",34.4,"High school graduate (includes equivalency)",43
"13055",72.2,"High school graduate (includes equivalency)",57.1
"13057",81.7,"High school graduate (includes equivalency)",71.3
"13059",79.2,"High school graduate (includes equivalency)",62.5
"13061",74.7,"High school graduate (includes equivalency)",43
"13063",80.3,"High school graduate (includes equivalency)",65.6
"13065",80.6,"High school graduate (includes equivalency)",61.9
"13067",83.1,"High school graduate (includes equivalency)",70
"13069",79.2,"High school graduate (includes equivalency)",52.2
"13071",83.4,"High school graduate (includes equivalency)",64.2
"13073",76.9,"High school graduate (includes equivalency)",64.9
"13075",84.2,"High school graduate (includes equivalency)",67
"13077",82.1,"High school graduate (includes equivalency)",70.6
"13079",76.4,"High school graduate (includes equivalency)",63.7
"13081",77.9,"High school graduate (includes equivalency)",63.7
"13083",81.6,"High school graduate (includes equivalency)",69.3
"13085",77.5,"High school graduate (includes equivalency)",60.6
"13087",72.6,"High school graduate (includes equivalency)",55
"13089",83.3,"High school graduate (includes equivalency)",62.7
"13091",83.7,"High school graduate (includes equivalency)",54.8
"13093",76.8,"High school graduate (includes equivalency)",50.8
"13095",79.5,"High school graduate (includes equivalency)",58.2
"13097",82.2,"High school graduate (includes equivalency)",67.3
"13099",66.1,"High school graduate (includes equivalency)",59.7
"13101",81.5,"High school graduate (includes equivalency)",69.7
"13103",83.5,"High school graduate (includes equivalency)",71.3
"13105",85.7,"High school graduate (includes equivalency)",63.3
"13107",79.7,"High school graduate (includes equivalency)",62
"13109",83.8,"High school graduate (includes equivalency)",59.4
"13111",69.1,"High school graduate (includes equivalency)",57.4
"13113",80.4,"High school graduate (includes equivalency)",65.6
"13115",78.1,"High school graduate (includes equivalency)",60.2
"13117",81.9,"High school graduate (includes equivalency)",68.7
"13119",78.2,"High school graduate (includes equivalency)",63.6
"13121",83.1,"High school graduate (includes equivalency)",58.7
"13123",71.8,"High school graduate (includes equivalency)",60.3
"13125",67.5,"High school graduate (includes equivalency)",70
"13127",79.9,"High school graduate (includes equivalency)",68.8
"13129",82.4,"High school graduate (includes equivalency)",69.3
"13131",74,"High school graduate (includes equivalency)",56.2
"13133",61.1,"High school graduate (includes equivalency)",65.2
"13135",82.8,"High school graduate (includes equivalency)",69.2
"13137",76.2,"High school graduate (includes equivalency)",63.6
"13139",82.7,"High school graduate (includes equivalency)",67.4
"13141",51.5,"High school graduate (includes equivalency)",39.6
"13143",76.3,"High school graduate (includes equivalency)",58
"13145",77,"High school graduate (includes equivalency)",65.9
"13147",71.1,"High school graduate (includes equivalency)",55.1
"13149",81.4,"High school graduate (includes equivalency)",62
"13151",80.5,"High school graduate (includes equivalency)",66.6
"13153",79.1,"High school graduate (includes equivalency)",63.1
"13155",80.4,"High school graduate (includes equivalency)",49.8
"13157",85.4,"High school graduate (includes equivalency)",65.9
"13159",84.5,"High school graduate (includes equivalency)",66.6
"13161",80.2,"High school graduate (includes equivalency)",61.4
"13163",69.3,"High school graduate (includes equivalency)",55.6
"13165",85.7,"High school graduate (includes equivalency)",49.9
"13167",77.2,"High school graduate (includes equivalency)",65.5
"13169",83.1,"High school graduate (includes equivalency)",65.3
"13171",81.7,"High school graduate (includes equivalency)",56.7
"13173",66.7,"High school graduate (includes equivalency)",34.2
"13175",79.1,"High school graduate (includes equivalency)",55.1
"13177",80.2,"High school graduate (includes equivalency)",67.5
"13179",64.1,"High school graduate (includes equivalency)",61.2
"13181",73.1,"High school graduate (includes equivalency)",60
"13183",62.5,"High school graduate (includes equivalency)",54.1
"13185",75.2,"High school graduate (includes equivalency)",60.2
"13187",85,"High school graduate (includes equivalency)",74
"13189",73.9,"High school graduate (includes equivalency)",69
"13191",72.7,"High school graduate (includes equivalency)",68.4
"13193",74.4,"High school graduate (includes equivalency)",45.7
"13195",83.8,"High school graduate (includes equivalency)",57.2
"13197",76.3,"High school graduate (includes equivalency)",54.8
"13199",69.4,"High school graduate (includes equivalency)",59.8
"13201",86.7,"High school graduate (includes equivalency)",70.1
"13205",68.6,"High school graduate (includes equivalency)",56.3
"13207",81.8,"High school graduate (includes equivalency)",56.9
"13209",75.6,"High school graduate (includes equivalency)",55.9
"13211",87.2,"High school graduate (includes equivalency)",69.8
"13213",82.8,"High school graduate (includes equivalency)",63.9
"13215",74.8,"High school graduate (includes equivalency)",57.4
"13217",85.7,"High school graduate (includes equivalency)",63.1
"13219",82.6,"High school graduate (includes equivalency)",70.8
"13221",82.2,"High school graduate (includes equivalency)",65.5
"13223",85.3,"High school graduate (includes equivalency)",73.5
"13225",78.9,"High school graduate (includes equivalency)",67.7
"13227",76.5,"High school graduate (includes equivalency)",64.4
"13229",78.3,"High school graduate (includes equivalency)",63.2
"13231",79.8,"High school graduate (includes equivalency)",64.9
"13233",80.7,"High school graduate (includes equivalency)",64
"13235",77.3,"High school graduate (includes equivalency)",41.6
"13237",79.6,"High school graduate (includes equivalency)",64.6
"13239",41.4,"High school graduate (includes equivalency)",64.8
"13241",72.9,"High school graduate (includes equivalency)",64.4
"13243",81.8,"High school graduate (includes equivalency)",53.2
"13245",76.3,"High school graduate (includes equivalency)",57.9
"13247",84.7,"High school graduate (includes equivalency)",60.6
"13249",77.6,"High school graduate (includes equivalency)",70
"13251",76.3,"High school graduate (includes equivalency)",67.6
"13253",72.8,"High school graduate (includes equivalency)",57.5
"13255",73.3,"High school graduate (includes equivalency)",55.4
"13257",81.6,"High school graduate (includes equivalency)",60.7
"13259",72.3,"High school graduate (includes equivalency)",39.3
"13261",84.9,"High school graduate (includes equivalency)",60.5
"13263",68.3,"High school graduate (includes equivalency)",62.4
"13265",54.2,"High school graduate (includes equivalency)",53.5
"13267",77.2,"High school graduate (includes equivalency)",36.6
"13269",75.5,"High school graduate (includes equivalency)",54.9
"13271",62.9,"High school graduate (includes equivalency)",42.7
"13273",67.8,"High school graduate (includes equivalency)",57.9
"13275",82.6,"High school graduate (includes equivalency)",56.6
"13277",82.9,"High school graduate (includes equivalency)",55.4
"13279",82.3,"High school graduate (includes equivalency)",63.3
"13281",62.2,"High school graduate (includes equivalency)",66.2
"13283",63.8,"High school graduate (includes equivalency)",60.1
"13285",81.1,"High school graduate (includes equivalency)",63
"13287",79.6,"High school graduate (includes equivalency)",55.6
"13289",82.1,"High school graduate (includes equivalency)",43.1
"13291",58.6,"High school graduate (includes equivalency)",61.2
"13293",78.5,"High school graduate (includes equivalency)",62.6
"13295",80,"High school graduate (includes equivalency)",62.4
"13297",83.3,"High school graduate (includes equivalency)",68.4
"13299",78.2,"High school graduate (includes equivalency)",55.6
"13301",74.4,"High school graduate (includes equivalency)",69.7
"13303",81.4,"High school graduate (includes equivalency)",53.7
"13305",80,"High school graduate (includes equivalency)",47
"13307",79.3,"High school graduate (includes equivalency)",71.8
"13309",56.3,"High school graduate (includes equivalency)",23.3
"13311",69.3,"High school graduate (includes equivalency)",58.2
"13313",81.6,"High school graduate (includes equivalency)",68.3
"13315",70.4,"High school graduate (includes equivalency)",41.5
"13317",77.5,"High school graduate (includes equivalency)",61.7
"13319",83,"High school graduate (includes equivalency)",58.1
"13321",72.1,"High school graduate (includes equivalency)",66.7
"15001",76.5,"High school graduate (includes equivalency)",62.9
"15003",79.9,"High school graduate (includes equivalency)",67.4
"15005",88.5,"High school graduate (includes equivalency)",100
"15007",80.2,"High school graduate (includes equivalency)",72.8
"15009",83.4,"High school graduate (includes equivalency)",73.9
"16001",83,"High school graduate (includes equivalency)",66.5
"16003",74,"High school graduate (includes equivalency)",62
"16005",80.6,"High school graduate (includes equivalency)",71.3
"16007",75.1,"High school graduate (includes equivalency)",78.3
"16009",83.2,"High school graduate (includes equivalency)",65.9
"16011",81,"High school graduate (includes equivalency)",69
"16013",84.5,"High school graduate (includes equivalency)",79.8
"16015",71.6,"High school graduate (includes equivalency)",59.4
"16017",71.9,"High school graduate (includes equivalency)",61.7
"16019",79,"High school graduate (includes equivalency)",71.5
"16021",67.1,"High school graduate (includes equivalency)",57
"16023",73,"High school graduate (includes equivalency)",59.5
"16025",90.3,"High school graduate (includes equivalency)",72.8
"16027",84.2,"High school graduate (includes equivalency)",66.8
